date,time,room,camera102,camera103,camera104,total_occupancy,cleaning,Deep Cleaning
29-03-2022,17:50:41,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:50:44,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:50:56,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:51:01,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:51:03,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:51:26,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:52:54,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:52:57,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:53:03,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:53:09,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:53:11,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:53:31,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:53:49,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:53:58,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:54:03,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:54:26,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:54:41,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:55:53,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:56:34,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:56:42,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:57:16,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,17:57:28,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:57:36,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:58:33,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,17:58:37,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,17:58:40,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,17:58:44,M1 Saperation Room,1,1,1,3,False,False
29-03-2022,17:58:46,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:58:58,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,17:59:02,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:59:05,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:59:13,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,17:59:14,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,17:59:19,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:59:22,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,17:59:35,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,17:59:53,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:00:02,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:00:07,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:00:10,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:00:21,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:00:26,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:00:33,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:00:36,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:00:40,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:00:43,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:00:45,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:00:48,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:00:51,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:00:56,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:01:08,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:01:12,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:01:17,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:01:19,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:01:29,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:01:34,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:01:37,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:01:40,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,18:01:42,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:01:45,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:01:54,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:02:11,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:02:15,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:02:17,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:02:24,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:02:30,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:03:16,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:03:19,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:03:21,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:03:24,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:03:33,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:04:19,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:04:23,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:04:28,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:04:33,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:04:37,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:04:40,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:04:44,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:04:48,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:05:02,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:05:04,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:05:19,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:05:23,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:05:26,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:06:01,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:06:05,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:06:11,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:06:18,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,18:06:20,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:06:29,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,18:06:40,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,18:06:48,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:06:54,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:06:56,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:06:58,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:07:17,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:07:23,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:07:31,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:07:33,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:07:35,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:07:44,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:07:47,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:08:32,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:08:48,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:08:50,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:08:53,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:08:58,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:09:02,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:09:03,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:09:12,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,18:09:14,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:09:17,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:09:20,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:09:23,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:09:26,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:09:29,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:09:39,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:09:42,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:09:44,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:09:53,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:09:57,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:10:00,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:10:11,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:10:13,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:10:14,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:10:24,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:10:28,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:10:36,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:10:38,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:10:42,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:10:49,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:10:51,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:11:22,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:11:29,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:11:33,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:11:35,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:11:45,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:12:08,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:12:24,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:12:37,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:12:39,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:12:43,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:12:47,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:12:49,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:13:01,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:13:05,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:13:15,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:13:19,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:13:24,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:13:26,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:13:33,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,18:13:35,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,18:13:38,M1 Saperation Room,0,2,1,3,False,False
29-03-2022,18:13:41,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,18:13:43,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:13:47,M1 Saperation Room,1,3,0,4,False,False
29-03-2022,18:13:49,M1 Saperation Room,2,2,0,4,False,False
29-03-2022,18:13:51,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,18:13:54,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:14:21,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:14:27,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:14:29,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:14:34,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:14:44,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:14:50,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:14:59,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:15:05,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:15:10,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:15:12,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:15:24,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:15:26,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:15:30,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:15:32,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:15:37,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:15:41,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:15:48,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:15:53,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:16:10,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,18:16:17,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:16:23,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:16:25,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:16:34,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:16:36,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:16:42,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,18:16:45,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:16:49,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:16:50,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,18:16:58,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:17:01,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,18:17:05,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,18:17:07,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:17:11,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:17:23,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:17:25,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:17:31,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:17:33,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:17:37,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:17:40,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:17:52,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:18:00,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:18:04,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:18:07,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:18:16,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:18:19,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:18:41,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:18:48,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:18:51,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:18:55,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:18:57,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:19:02,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:19:05,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:19:08,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:19:14,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:19:22,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:19:25,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:19:33,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:19:38,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:19:43,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:19:47,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:19:50,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:19:51,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:19:54,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:20:03,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:20:14,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:20:17,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:20:22,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:20:28,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:21:17,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:22:13,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:25:37,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:26:02,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:26:06,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:26:10,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:26:17,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:26:20,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:26:23,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:26:25,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:26:29,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:26:41,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:26:46,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:26:47,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:26:54,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:27:03,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:27:14,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:27:26,M1 Saperation Room,0,1,1,2,True,False
29-03-2022,18:27:38,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:27:47,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:27:50,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:27:54,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:28:02,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:28:04,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:28:09,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:28:11,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:28:13,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:28:23,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:28:26,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:28:28,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:28:31,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:28:43,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:29:31,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:29:34,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:29:37,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:29:42,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:29:48,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:30:01,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:30:40,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:30:44,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:31:08,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:31:14,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:31:52,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:31:57,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:32:08,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:32:11,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:32:33,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:34:40,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:34:42,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:34:48,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:34:57,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:35:04,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:35:11,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:35:26,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,18:35:27,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:35:53,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:36:22,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:36:47,M1 Saperation Room,0,1,1,2,False,False
29-03-2022,18:36:50,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:37:11,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:37:53,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:38:40,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:39:03,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:39:07,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:39:10,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:39:15,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:39:20,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:39:42,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:39:52,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:39:58,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:40:02,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:40:15,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:40:27,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:40:32,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:40:39,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:41:20,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:41:35,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:42:43,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:42:44,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:42:48,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:42:54,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:43:39,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:43:58,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:44:07,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:44:12,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:44:18,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:44:22,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:44:26,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:44:32,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:44:44,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:44:47,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:44:50,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,18:44:58,M1 Saperation Room,1,2,0,3,False,False
29-03-2022,18:45:02,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:45:18,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:45:21,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:45:28,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:45:36,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:45:41,M1 Saperation Room,0,3,0,3,False,False
29-03-2022,18:45:44,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:45:47,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:45:58,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:46:07,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:46:09,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:46:13,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:46:29,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:46:31,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:46:37,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:46:41,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:46:55,M1 Saperation Room,2,1,0,3,False,False
29-03-2022,18:47:03,M1 Saperation Room,1,1,0,2,False,False
29-03-2022,18:47:05,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:48:02,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:48:04,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:48:15,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:48:17,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:48:20,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:48:36,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:48:38,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:48:41,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:48:44,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:49:06,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:49:17,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:49:18,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:49:21,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:49:26,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:49:35,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:49:42,M1 Saperation Room,0,1,0,1,False,False
29-03-2022,18:49:52,M1 Saperation Room,0,2,0,2,False,False
29-03-2022,18:49:54,M1 Saperation Room,0,1,0,1,False,False
